,id,sim1,sim2,sim3,sim4
5321,31936204,32226984,30053374,24941484,30076308
5322,31938057,18495738,34831460,34613934,33563059
5323,31947200,6856988,19414794,27830769,16678046
5324,31948394,11441534,11554822,18416274,36812514
5325,31959810,31812483,31960810,29020376,32345618
5326,31960810,31812483,31959810,29020376,32345618
5327,31964337,27794323,27794712,27794933,26731389
5328,31965730,22683205,20069280,18677397,22202998
5329,31969436,30324634,36118133,29482778,33028118
5330,31991718,18495738,31938057,32049781,21266323
5331,32000474,25953736,35168848,32003818,32771592
5332,32000920,30133260,31476173,33230865,31476002
5333,32001969,32002356,32348525,28676052,28676840
5334,32002356,32001969,32348525,28676052,28676840
5335,32003564,11626258,32815398,38865891,38341489
5336,32003818,25953736,32000474,35168848,32771592
5337,32006217,9567575,24303300,22475917,4833408
5338,32010385,17956150,34101183,29866498,29249890
5339,32024459,14417793,13265306,34187044,26436348
5340,32025722,8055914,22475917,29180163,3479446
5341,32027361,21913744,35830088,1719704,36605228
5342,32031648,31656915,30578891,30578632,36021013
5343,32032603,24124445,33088273,23870581,17111127
5344,32035176,29654617,26054381,26121744,18969220
5345,32035890,34271538,4869221,31129905,24636266
5346,32035969,32035969,21037446,21467590,21037382
5347,32047675,21571084,22069204,31601920,33957968
5348,32049781,32052420,38683876,21266323,8641722
5349,32052420,38683876,8641722,32049781,34613934
5350,32053800,31532719,38836039,21283595,16750061
5351,32054563,30777093,30829097,33055288,33057988
5352,32058632,24804247,1599599,4828432,4802295
5353,32090937,34108537,36209536,23262005,26484203
5354,32092557,31179982,7039222,35806333,32968093
5355,32092947,28761398,29145899,29573608,28761340
5356,32113276,22282038,22426403,21854683,21854687
5357,32113481,31003554,32317003,21852940,32114293
5358,32114237,38496138,33920342,33596458,32475586
5359,32114293,21854674,21852940,21804950,21854680
5360,32147418,21937326,22634589,6831622,12257654
5361,32148561,28760983,29145664,29081157,28761268
5362,32148763,12766887,21358378,20581281,17122972
5363,32160295,17348884,35166846,35273424,31354683
5364,32170082,21793219,35483358,25959162,37267089
5365,32171204,31155160,35026116,765579,9397355
5366,32177917,38794026,11702230,30299178,11785517
5367,32191634,32344183,36226254,32191634,32821141
5368,32194580,32194580,29525933,30517106,30050848
5369,32197023,32199169,32224108,32224225,32224476
5370,32198422,32198422,32198860,32223363,36860685
5371,32198860,32198422,32198860,32223363,36860685
5372,32199169,32199169,32197023,32224225,32224476
5373,32205289,21415030,36812514,38717537,3558867
5374,32222890,17615250,21398866,37605217,14902239
5375,32223010,32223010,30164832,33347361,22544362
5376,32223363,32198422,32198860,32223363,36860685
5377,32223767,23008567,30046125,30070881,30357489
5378,32224048,30380985,38588776,32223767,23008567
5379,32224108,32199169,32197023,32224225,32224476
5380,32224225,32199169,32224108,32224476,32224562
5381,32224227,32224108,32199169,32224225,32224476
5382,32224476,32224108,32199169,32224225,32224562
5383,32224562,32224108,32199169,32224225,32224476
5384,32225364,32226530,32226657,32226923,32226300
5385,32225723,32226300,32226530,32226657,32226923
5386,32225850,38681469,7641522,7595693,35818107
5387,32226300,32226530,32225723,32225364,32226657
5388,32226530,32226300,32226657,32226923,32225364
5389,32226657,32226530,32226923,32225364,32225723
5390,32226923,32226530,32226657,32225364,32225723
5391,32226984,31936204,30053374,24941484,30076308
5392,32227139,38335156,24000763,24000873,24000911
5393,32227254,34920605,38338403,32227348,33785898
5394,32227343,34586323,34026607,32227344,33645971
5395,32227344,34026607,34586323,32227343,33645980
5396,32227348,38338403,32227254,34920605,33785898
5397,32227613,38471136,38826438,38587784,36894953
5398,32242800,29600789,30295299,34347084,28239177
5399,32245578,8571567,32320934,20049844,17371927
5400,32269571,33825643,38246554,36379318,31043765
5401,32275343,21029715,27412746,27345919,22022839
5402,32291857,29500888,33435971,33692040,33502669
5403,32292005,34981633,19351097,18486921,21151992
5404,32292204,32388354,23567197,30255126,21763890
5405,32292317,23870306,28729429,34579218,33953077
5406,32292453,19780831,18484277,32223767,30046125
5407,32295549,32731174,32891648,32954596,27428758
5408,32296304,32749133,34500535,34045386,8829303
5409,32297883,20608112,20485337,20573629,5302410
5410,32303894,17766467,29947936,24785006,17626886
5411,32309635,10299900,19681895,23111888,20094056
5412,32316502,34376600,34455748,30485960,34489994
5413,32316558,31482952,10916250,32908869,28601616
5414,32317003,32113481,31003554,21852940,32114293
5415,32317824,12534865,35659910,29579393,29579368
5416,32318920,32319279,32318920,31599406,32797285
5417,32319207,49091,16060289,16006904,16007139
5418,32319279,32319279,32318920,31599406,32797285
5419,32319512,32503412,28445930,30355615,29472416
5420,32319545,19615505,24804467,16010059,15709193
5421,32319615,31296663,36859434,36857645,36855972
5422,32320788,31156539,31295898,32320788,32320894
5423,32320894,31156539,31295898,32320788,32320894
5424,32320934,37551948,10343519,32245578,28571914
5425,32321197,28353315,32672393,33947280,28729429
5426,32321569,30049550,29994693,25158461,30165138
5427,32324599,19913186,11713420,26484203,37413728
5428,32325386,32325605,29288090,29288147,29141475
5429,32325605,29141475,29288090,29288147,29288149
5430,32342232,33431900,32852937,33025145,33692040
5431,32342970,31156539,31156276,32320894,31295898
5432,32343985,31213150,27794106,27794536,27794882
5433,32344101,31478346,27794106,27794536,27794882
5434,32344183,32344183,36226254,32191634,32821141
5435,32345603,30027435,31935622,30027170,30004231
5436,32345618,32370549,32388223,32385687,27562324
5437,32348525,32002356,32001969,28676840,28676052
5438,32351804,14255235,32365756,32365783,32365818
5439,32352184,26318683,20608112,20485337,20573629
5440,32353763,29073433,17899844,37162581,34363132
5441,32365540,32365683,32365894,32365756,32366281
5442,32365683,32365540,32365894,32365756,35845573
5443,32365756,32365818,32365894,32365540,32365683
5444,32365783,32366019,32197023,32224108,32199169
5445,32365818,32365756,32366281,32365894,32365540
5446,32365894,32366281,32365540,32365756,32365683
5447,32366019,32365783,32197023,32224108,32199169
5448,32366281,32365894,32365818,32365540,32365756
5449,32370549,32388223,32345618,32385687,27562324
5450,32376196,13396802,23256379,24223693,23010909
5451,32385687,32388223,32370549,32345618,31812483
5452,32386104,30363503,30940338,33155188,30434753
5453,32388171,32425547,32529061,11878440,25592490
5454,32388223,32370549,32345618,32385687,27562324
5455,32388354,32388354,23567197,30255126,21763890
5456,32388996,32388996,30164832,30165138,32223010
5457,32390428,32617650,30050561,32390428,35888256
5458,32391288,30186078,29525417,32557599,30188440
5459,32391429,34187044,33915229,27178946,27790831
5460,32391749,34187044,33915229,21651545,32391429
5461,32394595,25424295,24125960,25596207,25047044
5462,32398110,6663672,27445655,12880422,13209424
5463,32411075,37757787,21087639,23930729,12525278
5464,32419727,38417543,25381551,33836101,8134407
5465,32425547,32388171,32529061,25592490,11878440
5466,32429238,16499872,4360811,29145899,28761340
5467,32430905,18322132,25949294,29180163,1562453
5468,32438125,36587985,37160890,8899095,20038212
5469,32447596,21013726,14583967,30543386,34373954
5470,32451682,20672785,21200260,32478810,24851345
5471,32452018,13659860,34318004,23160983,30378730
5472,32454418,26553209,27794106,27794536,27794882
5473,32454678,29720589,29721171,29191948,29719982
5474,32455081,31265984,19663166,24739273,34982512
5475,32456888,37237659,38180688,16381367,5424565
5476,32458013,22038733,32458080,23130011,28063799
5477,32458080,32458013,22038733,23130011,15201442
5478,32458676,33836101,7843168,23999281,28944330
5479,32475286,11865064,1599599,4828432,4802295
5480,32475586,38496138,33920342,33596458,32475586
5481,32475992,32475992,32670774,32671381,32671732
5482,32476145,32502568,32821141,32476357,32644068
5483,32476357,32821141,32344183,32191634,36226254
5484,32478049,13855049,32797285,33230865,31476173
5485,32478682,34487732,31212381,31162237,33049045
5486,32478810,20672785,21200260,32478810,24851345
5487,32479538,32748770,35818917,37822043,9976083
5488,32479873,26612587,26502772,26958869,18376117
5489,32481898,32706307,38392424,33123681,35526309
5490,32486084,34765590,34765413,24254508,35850942
5491,32488562,33999107,32748783,32723994,33079469
5492,32502191,33947133,33560821,30019271,33943953
5493,32502391,23506068,38165951,29705550,29969867
5494,32502568,32502568,32821141,32476357,32644068
5495,32503412,32319512,31930801,32797285,30355615
5496,32503503,32503503,30004231,32672251,28728987
5497,32503862,37684778,37542481,37952979,29249890
5498,32504842,25102785,29972407,29973514,29969148
5499,32507500,27799885,29141129,35667134,29290985
5500,32520833,19361265,33490643,16206947,28114931
5501,32525279,36080117,15351390,11980197,16702357
5502,32526213,18858584,18675202,16742820,22561172
5503,32527953,31812651,12257654,28487385,16750061
5504,32528723,29665981,32528723,31364014,34352644
5505,32528971,34188337,29997420,30046125,23008567
5506,32529061,32388171,32425547,25592490,11878440
5507,32531968,32531968,21763890,30255126,32388354
5508,32533152,30189205,30352660,30053374,29522835
5509,32534020,31295956,32647531,32643900,36860135
5510,32537098,21402908,34347084,28239177,29599522
5511,32540140,14255235,32365756,32365783,32365818
5512,32541509,36679339,35655985,11364449,11930273
5513,32542939,32771592,32003818,25953736,35168848
5514,32557599,29525417,29524962,32391288,30186078
5515,32576311,26189993,28657973,18180874,28649449
5516,32591743,20223050,25634551,29614706,35955246
5517,32596255,28262827,29443536,14989747,2765052
5518,32599726,29443536,31768511,18478731,19220212
5519,32599844,25980558,4526703,24785585,23496793
5520,32604498,36679339,35166846,35273424,33814617
5521,32604763,38482351,28749189,7440447,8943847
5522,32617650,32617650,30050561,32390428,35888256
5523,32618171,11072168,25306072,36446329,36679339
5524,32621960,32623479,22252473,27981551,33896154
5525,32623479,32621960,22252473,19645713,33896154
5526,32641495,38427351,6034462,11878440,8220552
5527,32643321,32708998,32818716,36703860,37509823
5528,32643900,36860135,32643900,31295956,32534020
5529,32644068,32344183,36226254,32191634,32821141
5530,32647531,36860135,32643900,31295956,32534020
5531,32648445,36853911,32922026,32648445,36857064
5532,32649404,38496138,33920342,33596458,32475586
5533,32659248,24962718,36891494,36703860,28864251
5534,32663173,38248159,18617838,5975052,16281344
5535,32670774,36820302,32670774,32671732,32671381
5536,32670871,36854500,32671272,32671474,32671831
5537,32671190,36820302,32670774,32671732,32671381
5538,32671272,36854500,32671272,32671474,32671831
5539,32671381,36820302,32670774,32671732,32671381
5540,32671474,36854500,32671272,32671474,32671831
5541,32671732,36820302,32670774,32671732,32671381
5542,32671831,36854500,32671272,32671474,32671831
5543,32672017,30386671,34981235,30409896,32729524
5544,32672251,32503503,30004231,32672251,28728987
5545,32672393,28353315,33947280,32321197,29522642
5546,32672992,32672992,30075131,24940113,33921100
5547,32673258,32672992,30075131,24940113,33921100
5548,32686907,9763409,19039775,3460343,11520426
5549,32701167,32704901,32728677,29873098,28915835
5550,32701932,29398198,17191773,17641382,31129953
5551,32704901,32701167,32728677,28915835,29873098
5552,32706307,32481898,38392424,33123681,35526309
5553,32708998,32818716,32643321,18284913,32525279
5554,32723994,32748783,32488562,33999107,32874731
5555,32727707,6603488,6581009,16735116,32503412
5556,32728677,32701167,32704901,28915835,29873098
5557,32729464,24635669,30453430,28700151,25963531
5558,32729524,30386671,34981235,30409896,32729524
5559,32729720,32729720,35918971,18487688,32478810
5560,32729775,35205342,30549602,19125341,31247597
5561,32730296,21151983,31298028,31364014,32292204
5562,32730349,34071837,34071208,34071596,34072244
5563,32731174,32295549,15126351,32954596,32891648
5564,32732760,16148118,6041066,10511158,16425946
5565,32748770,35818917,34348628,28353788,36118133
5566,32748781,9986864,32748770,25428764,9976083
5567,32748783,32723994,33999107,32488562,33079469
5568,32749133,32296304,16620711,22917107,24274708
5569,32755485,20816680,34287472,21583918,11219236
5570,32771592,32542939,32003818,32000474,35168848
5571,32772837,6824319,35030220,36332365,21586338
5572,32773495,32774214,32774014,9147903,24528929
5573,32774014,32774214,32773495,9147903,34287472
5574,32774214,32774014,32773495,9147903,34287472
5575,32777778,1142414,35508758,26384329,36167207
5576,32777995,31081282,32888726,24919927,1508829
5577,32778749,20413265,5855352,38889835,19772238
5578,32797285,32319279,33259308,32318920,31599406
5579,32815398,32003564,9519477,4412603,38341489
5580,32818511,34982097,32818697,32320894,31156539
5581,32818697,32818697,32818511,32320894,31156276
5582,32818716,32708998,32643321,36703860,18284913
5583,32818879,33098686,32723994,32488562,32748783
5584,32820979,29665981,32528723,31364014,34352644
5585,32821141,32821141,32344183,32191634,36226254
5586,32821167,31423642,30724766,31373074,30575991
5587,32824620,30024481,37242968,16332500,38422421
5588,32825926,30261649,15687109,36393846,38300188
5589,32825957,15091338,24706270,33175650,24706274
5590,32837771,11541093,2858696,3116909,30815841
5591,32837794,35633646,29253018,37519358,34057167
5592,32852502,28924202,32853128,29861630,32889740
5593,32852937,33431900,33025145,33692040,29743067
5594,32853128,29861630,32852502,32889740,32967543
5595,32854955,21061607,16499872,29046718,26432259
5596,32855533,11711679,9353629,35955246,20573629
5597,32857394,32542939,32771592,24256649,25953736
5598,32874410,38496138,33920342,33596458,32475586
5599,32874731,33079469,32488562,32723994,32748783
5600,32874958,27470374,24705997,35394650,37607211
5601,32877386,34375804,33692040,33596370,33502669
5602,32881280,34915238,33440360,34029285,35597216
5603,32885958,28789161,16008908,4541072,14293554
5604,32888726,31081282,32777995,24919927,1508829
5605,32889740,29861630,32853128,32852502,32967543
5606,32891648,32970748,32954596,21360845,27428758
5607,32892531,22180317,32968471,22781231,36222896
5608,32903109,26176258,27078318,27405538,27003693
5609,32904149,23151009,21541720,11025923,27967589
5610,32904861,37579558,37812795,37578949,37812421
5611,32907309,26761652,38392710,38677975,23831806
5612,32907905,21541638,33088273,26177110,33088680
5613,32908869,31482952,10916250,28601616,32316558
5614,32921493,34657434,34699073,20877332,12193834
5615,32922026,36853911,32922026,32648445,36857064
5616,32922175,30188702,38683876,27488841,33563059
5617,32922255,11993987,33836101,24857166,15133816
5618,32922262,32922262,28728124,29719225,31107161
5619,32922416,29745033,29994693,30049550,25158461
5620,32946375,34004897,34004893,34004903,34689196
5621,32946604,14844817,13485944,13659955,3598371
5622,32947749,1024986,22874441,10638481,15438033
5623,32949187,33216747,32488562,32723994,32748783
5624,32954596,21360845,32891648,32970748,27428758
5625,32965614,31268056,24812343,27173162,34455748
5626,32967289,33500211,32967847,32852502,28924202
5627,32967543,29861630,32853128,33500211,32967847
5628,32967847,32967847,32967289,29861630,32967543
5629,32968093,21360845,32954596,32970748,22698003
5630,32968471,22180317,32892531,36222896,22781231
5631,32970748,32891648,32954596,21360845,27428758
5632,32970991,17103886,16590376,16417299,16981748
5633,32973328,15135575,14734016,31201062,15152061
5634,32973740,35429425,17442010,16381367,36028778
5635,32976976,10322041,11411739,36678853,19790710
5636,32981737,6947366,32908869,28601616,31482952
5637,32991081,23760158,8134407,34543780,18876873
5638,32991938,33501399,35818699,33053615,37984522
5639,32995040,16499872,15302877,12787541,12498108
5640,32995990,30969285,38092142,26461753,35806333
5641,32998726,35733869,12762246,6663906,9563744
5642,33003533,34654117,7946472,38035489,34930444
5643,33003743,38148539,37887437,18559303,26984743
5644,33024658,33025220,22020896,33026333,33025576
5645,33024849,33502235,33692040,33502669,33596370
5646,33025140,33431900,32852937,33025145,33692040
5647,33025145,33431900,32852937,33692040,29743067
5648,33025220,22020896,33026333,33024658,33025576
5649,33025531,33026305,37060879,37063111,33232136
5650,33025576,33026333,33025220,22020896,33024658
5651,33026305,37063111,33025531,37060879,34318004
5652,33026333,33025220,22020896,33025576,33024658
5653,33028118,36118133,29482778,34348628,32748770
5654,33028120,25129846,16026311,12753863,11781174
5655,33028364,33029085,33029335,35302676,35335972
5656,33028621,36645003,33698332,33886921,35659326
5657,33029085,33028364,33029335,35336070,35302676
5658,33029335,33029085,33028364,35302676,35335972
5659,33029341,33234851,34004897,34689196,34004893
5660,33047128,33079397,33349252,33079291,33349397
5661,33047952,27000082,33048147,23907418,23907679
5662,33048147,27000082,33047952,23907418,23907679
5663,33049045,33050985,31152416,32478682,34487732
5664,33050985,33050985,31152416,32478682,34487732
5665,33053615,6531247,32478049,6581009,31079639
5666,33055288,33057988,32054563,35917599,30777093
5667,33057988,33055288,32054563,30777093,37308226
5668,33059886,38503784,25044333,36066625,34140701
5669,33076582,32949187,33216747,33079469,32874731
5670,33077877,33412747,31473836,36737534,37407332
5671,33079291,33047128,33349252,33349397,33079397
5672,33079397,33047128,33349252,33349397,33079291
5673,33079450,33349552,33349733,36427750,30354713
5674,33079469,32874731,32488562,32748783,33999107
5675,33081007,28824676,35808492,37840921,31775980
5676,33081780,32027361,1719704,21913744,35830088
5677,33083022,6628037,20257908,27993739,21906973
5678,33085362,33155188,30434753,34932388,27858471
5679,33086213,1142414,35508758,26384329,36167207
5680,33087310,6826957,27889309,23863811,29850199
5681,33088273,24124445,23870581,26177110,21541638
5682,33088680,21541638,33088273,23870581,26177110
5683,33091874,9377436,26344207,19258336,22459458
5684,33094336,38049946,15721063,22402277,26959283
5685,33098686,32818879,32723994,32748783,32874731
5686,33102270,13874038,11411739,7900299,21976035
5687,33108041,33111200,33111029,33110734,33108041
5688,33110734,33111200,33111029,33110734,33108041
5689,33111029,33111200,33111029,33110734,33108041
5690,33111200,33111200,33111029,33110734,33108041
5691,33111278,33111200,33111029,33110734,33108041
5692,33111387,33111749,33111805,33111884,33112577
5693,33111749,33111749,33111805,33111884,33112577
5694,33111805,33111749,33111805,33111884,33112577
5695,33111884,33111749,33111805,33111884,33112577
5696,33112080,33112577,33112080,33111884,33111387
5697,33112577,33112577,33112080,33111884,33111387
5698,33112617,33112577,33112080,33111884,33111387
5699,33112624,33112624,33111749,33111805,33111387
5700,33112676,33112624,33111749,33111805,33111387
5701,33123681,35526309,38392424,32481898,27418882
5702,33145663,28700772,33145880,27912933,23127305
5703,33145880,23127305,27912933,35042357,21671407
5704,33146102,12942176,16087676,12941049,27513625
5705,33149902,24962718,34416737,15282618,30280422
5706,33155188,30434753,33085362,34932388,27858471
5707,33172361,31042905,31043765,27488841,28037774
5708,33172452,33172452,30380577,9303261,30133260
5709,33172596,33172596,31079639,6531247,33053615
5710,33172657,27839848,28033518,7229906,24706479
5711,33172664,25096569,30357414,31428108,30167617
5712,33174583,24477657,33259687,22070267,27738881
5713,33175650,24706270,15091338,32825957,24706274
5714,33199451,5406502,21014924,29993904,18887526
5715,33200889,37256636,37227737,37228417,37261330
5716,33201295,33205621,33698886,34662047,19918177
5717,33204190,33722374,34345381,33721523,33885719
5718,33205621,33201295,33698886,34662047,19918177
5719,33208603,38485503,20573629,24962718,4380000
5720,33216747,32949187,32488562,33076582,32723994
5721,33230865,33230865,31476002,30133260,32000920
5722,33231437,7015864,27618712,29471780,16603099
5723,33232136,33025531,37060879,33026305,34318004
5724,33233259,35766663,22235974,23510955,35766870
5725,33234851,34689196,34004893,34004897,34004903
5726,33238214,17348884,35273424,35166846,34945098
5727,33244499,28415998,6518470,24962718,1902729
5728,33259308,32319279,32318920,31599406,32797285
5729,33259687,33174583,24477657,30545797,22070267
5730,33305646,15712633,20068221,31854536,15351390
5731,33316712,33345624,31202731,31203086,35949995
5732,33320480,33883400,33502376,34066995,33502669
5733,33321325,34725687,33753429,33321325,34449857
5734,33325454,35741222,8200542,29123541,1805143
5735,33326535,33327052,33326852,37789401,20836629
5736,33326852,33326535,33327052,37789401,20836628
5737,33327052,33326535,33326852,37789401,20836629
5738,33330793,33330793,20856422,17929480,27174440
5739,33331298,33375446,33519561,23094299,20096441
5740,33333443,16407773,5246432,33333684,11781174
5741,33333684,16407773,5246432,33333443,11781174
5742,33345624,33316712,31202731,31203086,35949995
5743,33347361,30164832,32223010,30165138,22544362
5744,33348499,33348499,27794882,27794106,27794536
5745,33349252,33047128,33079291,33349397,33079397
5746,33349397,33047128,33349252,33079291,33079397
5747,33349552,33349733,33079450,36427750,30354713
5748,33349733,33349552,33079450,36427750,30354713
5749,33351065,34140701,36066625,37841266,34354375
5750,33362761,37604899,38503784,9097877,21238579
5751,33375378,23603274,27429267,14925664,23815487
5752,33375446,33331298,27640661,36987244,31811505
5753,33376051,33376230,33376051,33883581,33500731
5754,33376230,33376230,33376051,33883581,33500731
5755,33378659,38759194,6663906,32998726,38758889
5756,33388955,34579286,34526007,20220446,20950425
5757,33405725,33376230,33376051,33883581,33500731
5758,33407145,36047837,38094671,36005112,38036353
5759,33410537,24303300,8055914,13274269,9965623
5760,33412537,33412537,28112230,27177948,26093769
5761,33412662,33412537,28112230,27177948,26093769
5762,33412747,33077877,31473836,36737534,37407332
5763,33413564,19416540,33836729,13931737,13926988
5764,33429817,33431202,31297591,29521466,32748770
5765,33431202,29521466,31297591,33429817,32748770
5766,33431900,32852937,33025145,33692040,29743067
5767,33435971,29500888,33692040,33502669,33596370
5768,33436577,24417860,7229906,6628037,36457453
5769,33437497,9122528,17949590,6717992,4380000
5770,33438181,29382103,33501757,33599744,33502519
5771,33440360,34915238,32881280,33818693,34029285
5772,33457205,33511907,8200542,23836811,34288021
5773,33460906,28185207,25592490,34135538,29113636
5774,33460939,33481407,16726237,18455143,18455050
5775,33461309,33464444,20068221,14530157,20200571
5776,33464444,33461309,20068221,30733986,14530157
5777,33464704,14659280,19299883,19478535,33814617
5778,33467817,30052406,12253611,37242968,18951953
5779,33476458,34233502,16124377,11778273,35220865
5780,33477122,31155160,24300044,32171204,765579
5781,33477295,29993904,20485337,20608112,20573629
5782,33480849,29081157,28761268,32148561,28760983
5783,33481407,33460939,25092261,31775980,24863189
5784,33485615,32671474,32671272,32671831,32670871
5785,33488331,33704246,34259230,38523489,33563059
5786,33490643,19361265,32520833,16206947,5650675
5787,33499796,33503388,23403996,30407531,31241309
5788,33500211,32967847,32967289,29861630,32967543
5789,33500731,33376051,33376230,33405725,33883581
5790,33501399,2960181,30915394,32319512,32503412
5791,33501728,25306664,25877353,20631082,23658989
5792,33501757,33599744,33842476,34986527,33502519
5793,33502141,34981061,35096557,35318549,33500731
5794,33502235,34451309,34482486,33723712,35780018
5795,33502335,29289806,29140021,34456171,33502434
5796,33502376,33502376,33320480,33883400,33502669
5797,33502434,34914780,34456171,33596370,33502669
5798,33502519,33501757,33599744,29382103,29498177
5799,33502669,33502669,33502434,34456171,34914780
5800,33503388,33499796,23403996,30407531,31241309
5801,33506058,33376051,33405725,33376230,34981061
5802,33511907,33457205,8200542,23836811,34288021
5803,33515578,25815030,5036145,36679339,35166846
5804,33519561,27428758,20967495,34838916,33915280
5805,33530541,27790452,35353728,27737495,26143674
5806,33534699,11581560,29850199,25816812,36001503
5807,33536365,25282863,14191894,5493930,5494971
5808,33537426,33981233,34071127,8174481,9962463
5809,33560821,32502191,33947133,33943953,30019271
5810,33562298,23506068,32502391,38165951,29705550
5811,33562738,33562738,34981099,24211284,12253611
5812,33563059,37587133,34831460,37334803,23934649
5813,33563904,33785898,38338403,32227254,30545797
5814,33565897,13966783,38530815,29072228,22590845
5815,33573540,7914388,18322132,25949294,1654840
5816,33574408,5939811,33769211,33769208,33759016
5817,33574821,34987253,36430798,36993687,32227343
5818,33593654,34157338,29712135,34578856,28729521
5819,33596370,33502669,33502434,34456171,34914780
5820,33596458,38496138,33920342,33596458,32475586
5821,33596983,5272363,14717542,31812483,16621264
5822,33598428,29141797,29141674,29141808,29141811
5823,33599744,33599744,33842476,34986527,33502519
5824,33603268,33604867,33604275,33604087,33604718
5825,33604087,33604275,33604552,33603268,33604867
5826,33604275,33604087,33604718,33603268,33604867
5827,33604276,33669171,35102472,33634552,18662873
5828,33604552,33604718,33604087,33605437,33604275
5829,33604718,33604552,33604275,33605437,33604087
5830,33604867,33603268,33604275,33604087,33604718
5831,33605437,33604718,33604552,33603268,33604867
5832,33619991,2113778,16499872,9084907,15173797
5833,33621601,33622349,36009935,20986968,38652439
5834,33622349,33621601,36009935,38652439,38652799
5835,33634552,33604276,33669171,35102472,18662873
5836,33644981,38244582,38303393,37604899,28731998
5837,33645860,33645982,33645980,33645971,33645979
5838,33645971,33645980,33645982,33645974,33645979
5839,33645974,33645971,33645980,33645982,33645979
5840,33645979,33645971,33645980,33645982,33645974
5841,33645980,33645971,33645982,33645979,33645974
5842,33645982,33645971,33645980,33645979,33645974
5843,33648184,29472218,33599744,33501757,29498177
5844,33649954,14157765,31919363,22183984,29093658
5845,33666190,49091,29519556,16006904,16007139
5846,33669171,33604276,35102472,33634552,18662873
5847,33678136,24552050,49091,29519556,16006904
5848,33678741,6717992,9377436,9619878,23407282
5849,33692040,33596370,33502669,33723712,34482486
5850,33692301,33944471,34449857,34184363,34725687
5851,33692920,34580494,33914777,36488746,34516561
5852,33693358,21314866,18199481,18202395,17927897
5853,33698332,36645003,33028621,33886921,35659326
5854,33698886,33205621,33201295,34662047,19918177
5855,33700555,24962718,36080117,36119464,18835258
5856,33703185,49091,16060289,16006904,16007139
5857,33704246,34259230,33488331,38523489,24241421
5858,33705160,9000149,38462265,29836188,2121839
5859,33705364,23653768,21804196,30034375,30033286
5860,33721039,34456171,34914780,33502434,33596370
5861,33721523,33721523,33722374,34345381,34449857
5862,33722089,29072228,22590845,33565897,13966783
5863,33722374,34345381,34449857,33721523,33885719
5864,33723520,606784,16953000,35018771,34950613
5865,33723712,33723712,35780018,33596370,33502669
5866,33734018,16149105,13967760,16149534,18342015
5867,33737841,35442042,553229,27292722,28620313
5868,33740994,27513348,22143968,33836101,28422606
5869,33748928,24200482,29093658,20717455,29135681
5870,33749647,37080409,33829025,38029461,28706989
5871,33752742,33917051,34516561,34580494,36488746
5872,33753429,34725687,33753429,33321325,34449857
5873,33755957,33883400,33320480,33502376,34066995
5874,33758276,33759009,33758281,33770153,33770419
5875,33758281,33759009,33758276,33770420,33769208
5876,33759009,33758276,33759237,33758281,33759236
5877,33759016,33759009,33758281,33770420,33758276
5878,33759236,33759009,33758281,33758276,33769208
5879,33759237,33759009,33758281,33758276,33770420
5880,33759617,33502434,34914780,34456171,34482486
5881,33760411,33760411,37813120,36489056,33917051
5882,33760524,33760411,37813120,36489056,33917051
5883,33764030,33764030,33785898,29040752,29040758
5884,33764382,33764030,33785898,29040752,29040758
5885,33767653,36857064,36853911,32922026,32648445
5886,33769208,33759009,33758281,33758276,33770420
5887,33769211,33770153,33759009,33758281,33758276
5888,33770152,33770153,33769211,33759009,33758281
5889,33770153,33769211,33759009,33758276,33758281
5890,33770419,33759009,33758276,33758281,33769208
5891,33770420,33759009,33758281,33758276,33770153
5892,33770739,33771191,8247580,19115460,29287330
5893,33771191,33770739,19115460,21724758,21756221
5894,33772739,6547248,14675722,20512779,6068744
5895,33780494,36639298,37400847,36685099,33795470
5896,33782992,37472944,18903533,3085308,21370642
5897,33784930,33501757,33599744,33842476,34920291
5898,33785898,33563904,33764382,33764030,34920605
5899,33792104,23348921,30046453,30410480,23080358
5900,33795262,31326007,29662678,38429018,34050464
5901,33795470,36639298,37400847,36685099,37402264
5902,33809204,4399550,9000149,29836188,25044333
5903,33812529,38816580,38496138,32114237,34982220
5904,33814617,10598600,37440161,49091,33464704
5905,33815699,32002356,32001969,28676840,28676052
5906,33818693,33440360,34026270,34661521,34661357
5907,33820467,33873173,33481407,18455143,18455050
5908,33825643,38246554,36379318,37913805,27242079
5909,33828050,33828050,33828503,38683680,32197023
5910,33828355,26731319,37269559,27794106,27794536
5911,33828484,38683680,32197023,32199169,32224108
5912,33828503,33828050,33974123,38683680,32197023
5913,33828565,33828717,33828837,38683680,32197023
5914,33828621,36737534,34953624,37407332,37406594
5915,33828717,33828717,33828837,38683680,32197023
5916,33828837,33828717,33828837,38683680,32197023
5917,33829025,38886116,38029461,29245382,37080409
5918,33829175,24563870,29126128,28559943,35692108
5919,33836101,25381551,10936529,11411739,37899526
5920,33836729,13931737,13926988,34691844,34123744
5921,33837674,35438299,34108287,36159717,37341059
5922,33840517,24751008,24034891,10575126,19073773
5923,33841403,756347,9416569,29745033,32922416
5924,33841861,38307486,17740089,24689171,22232367
5925,33842476,33501757,33599744,34920291,34986527
5926,33843113,34030772,24881098,26221747,35279891
5927,33860008,23930729,8345921,8355592,30000219
5928,33871416,15792808,15792137,35818082,34111493
